City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Salado/Jarrell,TX,USA,4/20/1933,0.0,0.0,Light,2 blue lights traveling low below cloud cover along I-35.,0,0
Salamanca,NY,USA,4/10/19934/14/19464/19/2009,0.0,0.0,OvalSphereFireball,"There is no other explanation for this other than it being a UFO, very exciting experience.Four glowing spheres hovering in the sky.Bright orange object flying silently through the sky",0,0
Sale Creek,TN,USA,10/9/20094/15/1945,0.0,0.0,DiskFireball,"Silver saucer shaped object spotted in western sky in N. Hamilton County, TN on Oct 9, 2009.Six brilliant red and orange fireballs moving slowly and disappearing one at a time.",0,0
Salem,AL,USA,6/15/1993,0.0,0.0,Triangle,Triangular craft whit no lights or exhaust flying way too slow at less than 100 feet off the ground,0,0
Salem,AR,USA,8/23/19976/20/2002,0.0,0.0,OtherCircle,"A very bright light a[[eared, stopped and turned directions.Brillant object over baseball game for 2 hours",0,0
Salem,CT,USA,8/31/20044/6/1992,0.0,0.0,OtherLight,"glowy fuzzy white butterfly/angel shaped thing. ((NUFORC Note: Result of earlier missile launch. PD))On May 29,2011 about 9:00 pm, I look up and saw 2 Glowing lights like dull oblong candles moving side by side.",0,0
Salem,IL,USA,4/22/19699/6/20068/7/20194/7/20247/20/19735/16/20024/18/202011/22/2005,0.0,0.0,TriangleTriangleOrbEggCircleSphereLightOther,"Saw triangle shaped purple green and red UFO on interstate heading from Salem to Luka.Black triangular shaped aircraft sweeping the ground with a spot light over I-57 near Salem, Illinois.Extremely bright object changes color & shoots into sky.MY SON AND GRANDSON WHO LIVE 4 BLOCKS SOUTH OF ME WERE OUTSIDE ON THEIR POOL DECK. THE CALLED ME AT 9:48PM AND REPORTED SEEING A LARObject with string of red lights hovers over strip mall then moves over interstate highway before shooting into the sky.Me and another person have witnessed a pinball-like object gliding through the sky on multiple occasions.Went outside and there was a light pretty high up over our tree line (from our view) this light has been here for a while and before waThe Curtain Call.",0,0
Salem,IN,USA,5/24/20202/8/201810/4/20064/4/2018,0.0,0.0,OtherCigarLightChanging,"Electric blue/aqua light with small drone like body speeds through the sky at an astonishingly high rate of speed in broad daylight.While I was driving, I notice 2 lines in the sky. Both had 4 bright lights. One was moving to my left and went over top of my car whilestationary -bright- sparkling/twinkling object in mid northwestern sky. 9:05 - 9:25pm estPulsing, shape-shifting UFO in Southern Indiana. ((NUFORC Note: Sirius is to the left of, and below, Orion. PD))",0,0
Salem,KY,USA,2/13/2006,0.0,0.0,Other,"Not a UFO, but a strange black helicopter.",0,0
Salem,MA,USA,9/6/19967/20/197411/23/20204/9/19808/3/19984/22/19744/29/19618/20/20214/14/19338/1/20039/24/20194/15/19524/30/1936,0.0,0.0,RectangleCigarOrbOrbChangingTriangleLightDiskChevronLightFormationOrbTriangle,"Was sitting on stairs other person was standing on corner of building out of nowhere I said to look up it was a a rectangle like ship wThis story is very familar with an experance me and about 8 of my friends saw about 30 years ago on Boston Street Salem Mass. We stiThree orbs spotted over Salem Ma3 bright orbs moving faster than anything I've seen, creating triangle formations and moving in all directions in sky.Bright light hovered over Marblhead Bay for several hours. Oval to disk shape but seemed to also change shape as well as color. BrightSighting while watching the eclipse.Saw a a light start glowing bright blue then suddenly vanish.Salem, MA UFO sighting; by the power plant, in the same location as one before, 69 YEARS AGO!5 orange circular objects in shape of right faced cheveron to the right of the Salem Powerplant. Two of the objects joined at one pointThree Orange Lights In Salem Moving Fast With Random Course Change.Several Balls of light Observed of Salem MaThree orbiting lights visualized in western sky over Salem, MA.3 UFOâ€™s. Triangular, silent , 6 lights and fast. ((NUFORC Note: Report submitted by aviation mechanic. PD))",0,0
Salem,MO,USA,4/1/194811/23/199111/10/19913/2/20084/1/19487/18/20083/7/20074/10/19934/10/19932/15/20073/8/200711/10/1991,0.0,0.0,FireballTriangleTriangleLightFireballDiskLightFireballFireballTriangleLightTriangle,"Orange fireball thrusting across rural missouri inbetween cook station and Salem.The craft hovered above car for 3 to 5 minutes staying directly 30-50 feet in front of the car above the road. Lowed itself infront ofTriangular-shaped object hovers 30 to40 feet above car for five minutes.MISSOURI INVESTIGATORS GROUP Report: As we were walking, I looked towards my house.and I pointed at a bright orange lightâ€¦three orange fireballsMISSOURI INVESTIGATORS GROUP Report: I saw a saucer shaped object just down and to the right of the Moon.Around 7:30 this evening I was waiting in the Salem H.S. parking lot waiting for the moon to rise. I was planning on photographing theRed, orange glowing orb. 15 mph, accelerates when flashlight is shined on itRed, orange glowing orb. 15 mph,accelerates when flashlight is shined on itDaytime white triangle shaped object in the sky.I filed a report last night. It is an embarrassment to file one this evening, but I feel an obligation to do so. Arriving at the HTriangular-shaped object witnessed by two people at close range.",0,0
Salem,NH,USA,4/11/19884/18/197911/22/20184/15/19674/25/19554/30/19453/12/20184/24/20184/15/20234/30/19404/23/20094/22/20164/22/19406/11/19997/15/19954/15/19392/1/20014/22/19824/16/19949/21/20072/15/20204/18/19697/15/199810/8/1978,0.0,0.0,CircleLightCylinderCigarLightLightSphereLightCircleTriangleDiskLightCircleFlashEggFireballDiskCircleTriangleDiamondOtherFormationCircleDisk,"Driving on 93 No. towards Manchester. A bright circular light came down from the horizon getting brighter by the second, hovered motion3 small balls of light coming from different directions dissapeared into a dark spot in the sky. They were not satellites.Object flying S no noise no wings of any sort cylindrical shape approx 80 ft longMetallic object reflecting the Sun, then vanishes.Saw a red/orange ball of light slowly pass overhead. I know it had nothing to do with fireworks. I did not see any solid shape, just anI noticed this bright blue light the lit up the sky. Seconds right after it happens again. ((anonymous report))Multi colored sphere like inBright ball of light over Salem, NH; 2 witnesses.Unknown object moving across sky zooms awayI was on break from work when i noticed a brite light up sky. It was just below the cloud line. It was so brite it could not figure ouA green, saucer-shaped, object flew right in front of us on highway.Light High.Round white object in southern NH sky, moved very rapidly and severely, and was visible despite foggy conditions.A large flashing strobe, white in color, Saw it standing still high in the sky. Then moved a short distance, stood still for a few secoover the tops of the trees we could see this bright yellow object with something brown in the middle. once it went past the trees, weGreen fireball in sky4-5 silvery objects weaving in and around clouds.Circular shape with 3 colors in downtown Salem, NH.Clearly a triangular craft with a white light on each corner and slowly blinking red light in the centerObject was a bright light that stood out brighter than any star seen in sky from that location.An unusually high number of airplanes traveling one after the other from Northeast NH to Southwest MAParallel red and white stationary lights.while night fishing we watched a silent craft slowly hover over a large pond over a 4-6 hour period making its way across the body of wApprox. noon of this day in October. I was relaxing on my car and just la",Y,0
Salem,NJ,USA,4/16/19593/23/20246/30/19752/6/2021,0.0,0.0,TriangleFireballFireballDisk,"Triangle ufo seen up close with binoculars in southern New Jersey.Me and my girlfriend was leaving Whispering Waters apartments when we saw a large green fireball moving North to South while facing KenTwo times, I saw four red balls of fire that were just above rooftops.We walked out side during supper, woke up standing in the back yard, then I saw 5 of them watching me.",0,0
Salem,NM,USA,4/23/1994,0.0,0.0,Rectangle,"Massive square shaped lights forming 2 lines in the sky over Hatch, NM.",0,0
Salem,NY,USA,3/30/19478/19/2022,0.0,0.0,EggDisk,Object seen but nothing came out on film.Saw spaceship lift off ground then jets were scrambled towards it.,Y,0
Salem,OH,USA,6/26/20092/17/19506/22/19954/18/193812/28/20014/7/19774/9/19804/8/2003,0.0,0.0,OvalDiskRectangleCircleDiskFireballFormationFireball,2 oval orange objects parallel then converging then disappearing after 45-60 seconds1959 Saucers-huge- pattern of four shifting high in Ohio skies-white-yellow perfectly formed-moving very fastA friend of mine and I where in the woods camping and we kept seeing this bright light that would come on and go off so we went out ofNo sound - see my Facebook page... photos postedâ€¦My sister was taking photos of a new pond that was constructed on my brother's property located approximately 1.5 miles out of the Salea orange fire ball moved acrossed the night sky in N.E. OhioSalem Ohio 3-12-12 Dome shaped yellowish-white flying objects traveling northeastThree round orange lights flying very close together,0,0
Salem,OR,USA,4/17/19964/26/20154/2/20014/4/19674/18/19899/15/19974/16/19985/27/20204/11/19338/31/20034/16/197010/5/20054/23/19636/30/19494/12/202510/16/19986/1/199812/19/19664/11/20254/22/19584/21/20104/14/20124/18/20246/1/19714/1/20214/28/20067/7/20045/30/19988/18/20204/21/19654/11/19305/27/20216/17/20099/11/20098/10/20094/15/19514/28/201012/8/20079/2/20058/15/20035/15/19774/4/194911/30/20064/12/19674/29/20204/8/20078/7/202012/29/20038/1/20064/17/20209/13/20058/21/19987/14/19975/27/20204/13/19865/19/20215/3/20044/16/19648/15/19504/23/199410/5/20071/22/20036/22/200210/3/19994/28/20202/13/20004/16/20294/20/19706/8/19984/19/19434/21/19534/27/20169/24/20074/17/19603/17/20009/8/200112/1/20185/12/19997/4/20214/21/19994/20/19844/22/20274/10/19676/20/20004/19/20094/19/20103/29/20024/19/19918/10/20056/15/19669/7/19994/1/20217/6/20037/6/20035/26/20214/10/20274/5/19534/30/19589/23/199811/4/20077/14/20028/2/20014/26/20274/2/19804/16/19408/15/199910/18/20034/17/19914/28/19957/18/200510/23/20194/9/19474/16/194012/27/19994/15/19519/7/19996/25/20204/11/20072/13/20211/27/20074/16/20088/25/20189/3/19991/10/20234/11/19947/3/20044/4/20284/12/19689/15/199611/10/201811/27/20043/17/19784/3/20123/30/20227/4/20074/14/20067/15/20054/28/19984/29/19884/22/19686/14/20011/17/20024/22/19364/11/20214/14/19404/29/19904/22/19719/5/20074/24/19697/20/20234/23/19333/13/20223/24/20174/24/19656/20/20074/16/19834/14/1970,0.0,0.0,TriangleFireballOtherSphereSphereLightLightRectangleOrbLightOrbChevronChangingCigarCylinderLightOtherDiskSphereLightOrbOvalSphereOvalOvalOtherLightOvalSphereFlashLightOrbChevronSphereCircleTriangleFlashLightLightLightCigarLightLightCircleOrbEggCylinderCircleLightLightLightChevronlightLightCigarOrbCircleFlashDiskOvalOtherCylinderLightFlashCircleOrbTriangleCircleLightOvalCigarOtherLightOtherCigarFlashFireballCylinderChangingCircleFireballFlashLightChangingChevronOtherTriangleLightLightOvalOtherTriangleOtherCircleOrbFormationTriangleFireballSphereCylinderCircleLightOtherOrbLightOtherOtherChangingCircleFlashLightTeardropCircleDiamondTriangleOtherCircleSphereTriangleTriangleRectangleTriangleChevronCigarOvalLightChangingOvalTeardropDiskOrbSphereSphereFormationLightCircleLightCircleCircleFireballOtherTriangleDiamondDiskSphereSphereCircleRectangleFlashCubeFireballRectangleTriangleOtherDiskOrbCircle,"True story of alien army seen!!!!!Quiet comet like fireball with a long trail across the skyline at a downward angle fast moving went behind the trees lost sightlooked like satalight's but they were not,,Single round black sphere hovering with white clouds in the background.Unusually large glowing sphere travels across the sky.We saw a bright green object that looked like a comet or shooting star but it moved very slowly.Dual, nondescript white lights hovering motionless over the interstate.Object was floating and moving and circling all at once defided logic in how it moved.5 orange glowing objects cruise by swimming pool in densely populated neighborhood of NE Salem.Very Bright LightApprox. 7 orange orb that looked in formation of the Big Dipper then disappeared and faded away.There was a lone craft in the sky,that seemed pretty high. I am not familar with the exact hieght/Locations of things> According to theChristmas was just over, I stepped out to smoke in the cold, I focused on a bright star that seemed to b flickering, I lost contact.Cigar Craft, Body Marks and Missing TimeBright flying object spotted near downtown Salem, ORMy husband and I were traveling south on I-5 north of Salem when a huge bright light appeared ahead of us mid-sky. It seemed to be oveWe were stargazing, when we saw a dot of light weaving between stars.Strange Orange lights seen on the same day, at the same time, thirty six years ago.The object struck me as pretty because it was like a mirror with green lights.Two balls of light moving fast West to East in Salem, Oregon.Large silver orb moving through space with a smaller flashing cigar shape following behind itOrange oval glow flying/ hovering for 4 minutes outside Salem Or.Metallic sphere moving and changing directions.""ENCOUNTER AT HAYSVILLE CORNFIELD""UFO moving very slowly above neighborhood, paused nearby above house, moved fast away after, saw two entities in aircraftsaw lazer light shaft 2 to 3 miles long.Strange lights -- moving and not moving -- seen in skys over Salem, OREXPLOSION OF CRAFT 1998Balls of light moving fast no sound of marker lights.06/10/2015, Salem, Oregon, Flash, 2-3 minutes at the most, bright flashes in the sky, 06/10/2015I noticed the Light Craft in the sky at 3:30 am and has been recording since . It's swaying green light but staying in one area of sky.Orbs over Salem ORVague chevron object with strange colored lights and erratic movement seen, with smaller lights/objects emitted from it as it traveled.Four large orange spherical objects with a diamond shape ""halo""in long arc overhead.Thought it was a Satellite until witnessing a very bright flash of light come from the object.Brilliant star-like object hovers above trees and shines bright lights before changing into golden triangle.White flashing explosion.Two Parallel Lights Moving At Very High Speed Along An Unusual PathObserved slowly moving white light at 10:40 pm heading north from direcly overheadTwo red lights moving very quickly made two changes of direction in less than 20 seconds.Slowly moving cigar-shaped object with unusual flashing lights seen in Salem, OR in 1970's.Sept. 28th 2010 13-15 or more bright objects seen in NE Salem Oregon, at 2:27 PM PDTBright planet type light that went nova and shrunk to nothing. Hurt my skin and eyes.Observed one bright red/orange light at first, then saw three more identical objects following it forming a triangle shape as soon as tMy mom woke me up around 9:30 ish and told me to ""come look at this ufo hurry."" Went outside and it looked like a super brighWas driving at about 8 pm, suddenly in front of me in the sky a bright green egg shape appeared slowly crossed sky then accelerated and1 cylinder shapes ufo, at a down word angle, white with blue hues seen by 4.Fast Moving Bright LightTwo separate rapidly brightening and dimming objects50+ lights perfect spaced flying over our heads, about 20min in the lights were coming in a formation. ((Starlink satellites?))I was in the parking lot and happened to look up and saw a bright light (-6 or -7 in magnitude) traveling southeast from approximatelyobject was travelling below cloud level,from north to south. boomerang shaped pinkish silver color manuevered without changing speed thAT FIRST THOUGHT IT WAS A PLANE BUT OBSERVING THROUGH BINOCULARS, SAW ONE VERY BRIGHT LIGHT AND 3 SMALLER ONES... THEY WERE NOT BLINKINfast flying object that disappearedGreenish blue object with white tail sighted in salem, oregon.ORBS OVER SALEM OREGON MAY 2021Object changed directions several times.Brilliant colorful flashing lights moving in a very unconventional way @ 1:30am on January 25, 2014 in Salem Oregon.Three saucer shaped ships. High in the sky, metallic but no shine. Rather dull gray. They hovered overhead in a V formation.White oval object, hovering very smooth.I saw a flying craft that was unlike anything I've ever seen.""A U-F-O HAS BEEN SPOTTED OVER THE SKIES OF SALEM.""I was looking out the front window of my house. Directly above me was the light. It was a bright white light moving directly east of mysaw something out of the corner of my eye turend in time to see 2 flashesI was driving on Cordon Rd, from Ward Dr to State St when I saw it. It was going perpendicular of my driving. It was just below the cloOrange orbWe saw 3 lights in the sky!!!Red flashing light over downtown salem oregon, then hovers over bush park.TWO PULSING LIGHTS PASSED FROM HORIZON TO HORIZON ON A NORTH TO SOUTH TRAJECTORYUfoWeird glowing cylinder far away & multiple jets followed 5 minutes later.Bright spark slowly cruising around the moonNo aircraft could have hovered so high, nor ascended vertically so quickly.Large Orange Oblong Light Travelling Slowing Across The Sky.Very Close Encounter.Four stationary bright flashes in the constellation of the SwanOrange sphere hovers for a minute, and then steadily moves North. ((anonymous report))3 of us standing in a large open area walking dogs. Watching some airplanes and than I tuned and saw the cylinder craft which flew intDaughter was laying on floor by sliding glass door and started exclaiming about shiny birds. I ran over to see what she was talking aboUFO sighted in Salem, OR, over park at around height of airplanes and is white and shiny with translucent halo blinks out & comes back.10 orange orbs 1/2-1 mile above on Morningside Dr SE/13th Street SE Salem, OR 9:00 pm - 9:07pm in a file, banked to right, slow vanishSilent, explosive lights traveling away from Salem.Lights over Salem, OregonI SAW A BRIGHT ORANGE LIGHT IN THE SKY WHICH APPEARED TO HAVE A TAIL OF LIGHT THAT SUDDENLY SPLIT INTO TWO LIGHTS.Chevron shaped craft passes through sky north east of Salem, Oregon.Balloon like clusters over Salem daylight sighting.Three witness low hovering craft over farm field...joint NUFORC and OUFOR investigation.There was only one very large BRIGHT yellowish light traveling from sw to nw. It was going WA6 faster than any known obj..Observed a light coming on and moving slowly northward past the Big Dipper Constellation for several seconds before going out. ThenThe pay off could be big for a little research.Green umbrella shaped object coming in from the east and moving directly towards my position.looked like meyeorite except too big and sTriangular craft hovered over Wallace Road then took off towards other side of SalemV shaped, Tilted and rotating pale white craft. No noise.saw 11 circle object heading due south a a very slow pace in a group formation than disappearedI continue to see ORBS OVER SALEM OR for the last week at night and sometimes if we have cloud cover during the day. I have attempted tVERY LARGE FORMATION OF 10 OR MORE ORANGE LIGHTS FAR WEST OF SILVERTON OREGONLarge slow moving objects high in the sky above salem oregonBreak away size-shifting balls of light dance around trees.Object was perfect sphere with blue half circle trail size tip of my pinkyVertical cylinder w/red round objects varying in number from 2 to 4 in center mixed with intense bright lightsOregon UFO Review Case: Baseball sized pink object over head.red light in southern skyWe witnessed a cluster of blue lights blinking randomly and moving around sporadically for 3 minutes, then disappeared.it seem to sway back and forth slightly as it moved across the sky, brightly litSix yellow-orange lights with reddish halos moving from NE to SW at midnight on New Year's Eve spaced about 45 seconds apart; no soundsSubject: RE: Missing Time Mid August 1991 Don't have the date of this event, but suppose I could find it if I were to look for it insaw red light appear move rapidly through the sky in salem, or and then dissapear.Peculiar cluster of colored lights in the sky, changing pattern, one pattern was an oval, the brightest one was red and in the middleBlue spherical in West Salem, OR. ((NUFORC Note: The blue-green object appears to us to be a lens flare. PD))Seeing a light traveling due north from directly overhead at a slow pace, it suddenly flared up incredibly bright and then just went ouLights above Salem Oregon.UFO SIGHTING FEBRUARY 8TH 2012 2 PM SALEM OREGON While driving to Salem on Wednesday the eighth of February on the Interstate 5 SouthbLooked like some sort of patrol or scouting team.Standing in my kitchen window I noticed a multi colored light flashing in the Southeast about 3 or 4 miles up. Shaped as a diamond andLow flying star-like object transforms into shining golden triangle in Salem, OR.large greenish white umbrella shaped object coming in fast left ionized trail.Small aircraft flying super high in sky then disappearedRed pulsating sphere in OR- UFO?Accidently came across this google earth object. It is black and white about 100 feet off of ground. Balloon??? I don't know. htA triangle shape of 3 rapidly flashing blue-white lights moving slowly over downtown Salem, ORRectangular space craft following me and basically stalking me it had looked like extraterrestrial creatures were inside.The power just went out for about 1min. Then came back on. I went out side to investigate and instantly noticed a flashing in the sky.At 2230 I saw a bright flash of light in the NW sky..this was followed by a sighting of a pinkish colored boomerang shaped craft.it looLarge fat cigar shaped 2 miles south of Salem hovering with 2 large lights light head lights thought it was a bus size droneAn oval shaped craft emited an intense silver light. The bottom of it had a red/blue streak. Then it very fast left blinking red.Bright light seen in western sky below the planet Jupiter. Brighter than Jupiter.Object came in like a shooting star at a angle from east to west. A yellow orbe came out of the flash at end of streak.7 glowing ""orbs"" floating from W. Salem OR from the west headed north. Stopping mid flight then up into the clouds.While driving home on State street just East of Lancaster (we were traveling East) a bright lime/jade green ""comet"" appeared infront ofTwo disk saucer crafts witness account Salem, Oregon.A moving light observed. ((NUFORC Note: Possible overflight and sighting of the ISS. PD))Woman repts. past sighting of perfectly round, red globe floated across city. 2nd one appeared. Witnessed by reporter, too.various objects in the sky near Salem, ORFormation of 5-6 circluar objectsMultiple crafts sitedObject sighted in West by South-west sky at about 21:20. Object appeared round/circular in shape with a dark center; had glow.Stationary light seen in night sky for one secondLights seen over Salem same week as obj. witnessed in skies over Independence, OR. ((NUFORC Note: Submitted by Mr. Ron Wright. PD))Object was white and round shaped, seemed to change directions after it come out of the north then headed NWSomething huge just fell towards Earth.3 Extraordinary close Ufo encounters!!!!!!!!!!!!triangle shape ufo N salemSighting over downtown Salem, Oregon.White to red constant one light, to black saucer.Red lights floating east to west.Object was bright white and round in shape seemed to come down from somewhere all lite up from the SW then slowed.I was walking down the street in West Salem Or. and it was completely black outside. The sky was cloudy and full of trails. Two ballsA large, bright orange rectangle appeared in front of the mountains, changed shape and produced orbs.While observing the moon tonight at about 9:20 pm PST my daughter said, ""Look, I saw a flash in the sky over there three times.""Saw flying rectangular metallic object then it vanished into thin air4 identical reddish orange orbs moving silently NE to SW across the sky before slowly disappearing.Bright blue rectangle hovering above Salem National Guard/Salem AirportA UFO followed us from I-5 near Fisher Road and as we drove into our parking area it was hovering 75 ft. above us.As me and my fianse were sitting outside smoking we saw multiple amber and white colored lights appear and then dim out w/n 2-5sec in ti saw two shiny discs move trough the sky from north to south in the sunny afternoon, very slowly.Bright light, then disappeared.Bright white or reflecting silver ball hovering...others flying by?",Y,0
